Date;Year;Taxon1-1;Taxon1-2;;Taxon2-1;Taxon2-2;Taxon3-1;Taxon3-2;Taxon4-1;Taxon4-2;Taxon5-1;Taxon5-2;Taxon6-1;Taxon6-2;Taxon7-1;Taxon7-2;Taxon8-1;Taxon8-2;Taxon9-1;Taxon9-2
24/07/2013;2013;0;0;;0;1;;;7;39;13;28;19;59;0;0;18;;14;20
25/07/2013;2013;1;1;;0;0;;;13;33;16;42;10;66;0;0;30;;22;18
26/07/2013;2013;0;0;;0;0;;;3;50;8;89;14;75;0;0;16;;16;20
27/07/2013;2013;0;1;;0;1;;;1;21;15;86;16;80;0;0;24;;50;16
28/07/2013;2013;1;4;;0;0;;;4;31;30;82;11;94;0;0;4;;14;12
29/07/2013;2013;1;3;;2;0;;;2;17;6;21;8;79;0;0;4;;2;0
30/07/2013;2013;0;1;;1;0;;;6;7;14;28;7;42;3;0;4;;0;8
31/07/2013;2013;0;1;;0;1;;;2;19;13;34;8;64;0;0;10;;10;14
01/08/2013;2013;0;1;;0;1;;;4;28;19;40;18;102;0;0;22;;38;20
02/08/2013;2013;0;1;;0;0;;;16;47;13;35;13;104;0;0;24;;42;16
03/08/2013;2013;0;1;;0;0;;;2;19;22;51;13;133;0;0;18;;16;28
04/08/2013;2013;0;4;;0;0;;;5;39;2;13;22;146;0;0;10;;0;24
05/08/2013;2013;1;1;;1;0;;;7;26;17;34;12;107;2;0;10;;22;12
06/08/2013;2013;0;0;;0;1;;;2;31;21;14;10;91;0;0;14;;24;24
07/08/2013;2013;0;0;;0;0;;;1;6;14;36;9;127;0;0;6;;2;8
08/08/2013;2013;0;0;;1;1;;;3;50;9;22;10;105;2;0;4;;2;0
09/08/2013;2013;0;0;;0;0;;;2;31;1;10;8;67;0;0;0;;0;2
10/08/2013;2013;0;0;;0;0;;;6;38;9;42;7;37;0;0;10;;2;28
11/08/2013;2013;1;0;;0;0;;;1;35;6;49;5;55;0;1;10;;2;26
12/08/2013;2013;0;0;;0;0;;;4;29;13;44;5;84;0;0;12;;8;18
13/08/2013;2013;0;0;;0;1;;;1;32;4;16;6;90;0;0;8;;2;16
14/08/2013;2013;0;1;;0;5;;;6;36;4;38;2;35;0;2;10;;0;18
15/08/2013;2013;1;0;;0;4;;;0;93;7;40;4;58;0;0;6;;0;22
16/08/2013;2013;1;0;;0;2;;;6;123;8;25;4;76;0;0;4;;8;12
17/08/2013;2013;0;0;;0;2;;;0;140;16;41;7;110;0;0;8;;2;10
18/08/2013;2013;1;0;;0;2;;;4;136;9;66;2;110;0;0;4;;4;24
19/08/2013;2013;0;0;;0;2;;;3;64;0;5;4;128;0;0;2;;0;2
20/08/2013;2013;0;0;;0;1;;;2;129;0;25;3;46;0;0;12;;2;14
21/08/2013;2013;0;0;;0;1;;;5;166;5;26;3;84;2;2;6;;8;10
22/08/2013;2013;0;0;;0;1;;;5;149;3;36;3;102;0;0;4;;6;12
23/08/2013;2013;0;0;;0;2;;;2;148;6;19;4;120;0;0;4;;2;6
24/08/2013;2013;0;2;;0;0;;;1;31;2;18;1;89;0;0;2;;0;6
25/08/2013;2013;0;1;;0;2;;;2;100;0;0;1;64;0;0;8;;0;0
26/08/2013;2013;0;0;;0;1;;;5;121;0;4;0;52;0;0;6;;0;2
27/08/2013;2013;1;0;;0;0;;;6;170;1;10;1;56;0;0;2;;0;0
28/08/2013;2013;0;0;;0;1;;;8;124;0;12;1;91;0;0;0;;0;0
29/08/2013;2013;0;0;;0;0;;;7;149;3;29;4;104;0;0;2;;0;4
30/08/2013;2013;0;1;;0;0;;;5;158;0;13;4;126;0;0;2;;6;2
31/08/2013;2013;1;0;;0;3;;;1;69;3;28;2;128;0;0;8;;2;12
01/09/2013;2013;1;0;;0;3;;;3;50;0;25;1;155;1;0;2;;2;4
02/09/2013;2013;1;0;;1;4;;;6;66;4;12;2;79;0;0;4;;0;4
03/09/2013;2013;2;0;;0;3;;;1;123;6;9;2;173;0;0;8;;6;0
04/09/2013;2013;0;0;;0;2;;;2;90;9;10;11;212;0;0;4;;2;8
05/09/2013;2013;1;1;;0;5;;;3;42;5;5;7;207;0;0;0;;4;10
06/09/2013;2013;0;0;;1;1;;;0;44;6;9;1;182;1;0;4;;2;8
07/09/2013;2013;3;0;;0;0;;;2;40;10;4;3;169;0;0;0;;0;16
08/09/2013;2013;0;0;;0;0;;;1;28;13;2;5;109;2;0;0;;0;0
09/09/2013;2013;2;0;;0;0;;;0;1;41;1;3;42;0;1;6;;0;0
10/09/2013;2013;3;0;;0;0;;;0;1;16;5;2;32;0;0;0;;2;0
11/09/2013;2013;0;0;;0;0;;;0;2;2;5;1;28;0;0;0;;0;0
12/09/2013;2013;0;0;;0;0;;;0;10;0;0;2;24;4;0;0;;0;0
13/09/2013;2013;0;0;;0;0;;;0;1;4;0;1;19;0;0;4;;0;0
14/09/2013;2013;1;0;;0;0;;;0;2;7;1;1;33;1;1;2;;0;2
15/09/2013;2013;0;0;;0;1;;;0;5;22;0;1;40;1;0;2;;0;2
16/09/2013;2013;0;0;;0;0;;;1;2;12;0;0;32;0;0;0;;0;0
17/09/2013;2013;1;0;;0;0;;;0;1;11;0;1;19;2;0;0;;0;0
18/09/2013;2013;0;0;;0;1;;;0;1;0;0;0;17;0;0;0;;0;0
19/09/2013;2013;1;0;;0;0;;;1;5;0;0;2;22;1;0;4;;0;0
20/09/2013;2013;0;0;;0;0;;;5;5;0;2;1;34;0;0;0;;0;0
21/09/2013;2013;0;1;;0;1;;;4;7;0;1;2;16;0;0;0;;2;0
22/09/2013;2013;0;0;;1;0;;;2;4;2;0;1;32;0;0;0;;0;0
23/09/2013;2013;1;1;;0;0;;;0;7;1;0;1;34;0;0;0;;0;0
24/09/2013;2013;0;0;;0;0;;;1;10;0;0;1;52;0;0;0;;0;2
25/09/2013;2013;0;0;;0;0;;;0;1;0;1;1;42;4;1;6;;0;0
26/09/2013;2013;0;0;;0;0;;;2;2;0;0;1;55;0;0;0;;0;0
27/09/2013;2013;0;1;;1;1;;;0;2;0;0;3;41;0;0;0;;0;0
28/09/2013;2013;1;0;;0;1;;;1;2;0;0;1;34;0;0;0;;0;2
29/09/2013;2013;0;0;;2;0;;;1;1;2;0;1;32;0;0;0;;0;2
30/09/2013;2013;1;0;;0;1;;;1;0;0;0;0;8;0;0;;;;2
01/10/2013;2013;1;0;;0;1;;;;;0;0;0;31;0;0;;;;1
02/10/2013;2013;1;0;;0;1;;;;;1;0;1;19;0;0;;;;1
03/10/2013;2013;1;0;;0;0;;;;;0;0;0;13;0;0;;;;
04/10/2013;2013;0;0;;0;0;;;;;0;0;0;15;0;0;;;;
05/10/2013;2013;1;0;;0;0;;;;;0;0;0;5;0;0;;;;
06/10/2013;2013;1;3;;0;2;;;;;0;0;0;15;0;0;;;;
07/10/2013;2013;1;1;;1;0;;;;;1;0;0;9;0;0;;;;
08/10/2013;2013;1;0;;0;1;;;;;0;0;1;22;0;0;;;;
09/10/2013;2013;0;0;;0;1;;;;;0;0;0;7;0;0;;;;
10/10/2013;2013;0;0;;2;0;;;;;0;0;1;4;0;0;;;;
11/10/2013;2013;0;0;;1;2;;;;;0;0;1;2;0;0;;;;
12/10/2013;2013;0;0;;0;1;;;;;0;0;0;2;0;0;;;;
13/10/2013;2013;1;0;;0;1;;;;;0;0;0;3;1;0;;;;
14/10/2013;2013;0;0;;4;0;;;;;0;0;1;10;0;0;;;;
15/10/2013;2013;0;0;;1;2;;;;;0;0;0;12;0;0;;;;
16/10/2013;2013;0;0;;0;1;;;;;0;0;1;7;0;0;;;;
17/10/2013;2013;0;0;;1;0;;;;;0;0;0;15;0;0;;;;
18/10/2013;2013;0;0;;1;1;;;;;0;0;0;11;0;0;;;;
19/10/2013;2013;0;0;;1;0;;;;;0;1;0;9;0;0;;;;
20/10/2013;2013;0;0;;0;0;;;;;0;0;0;4;0;0;;;;
21/10/2013;2013;0;0;;0;0;;;;;0;0;0;4;0;0;;;;
22/10/2013;2013;0;0;;0;1;;;;;0;0;0;8;0;0;;;;
23/10/2013;2013;0;0;;0;1;;;;;0;0;0;3;0;0;;;;
24/10/2013;2013;0;0;;0;1;;;;;0;0;0;15;0;0;;;;
25/10/2013;2013;0;0;;0;1;;;;;0;0;0;16;0;0;;;;
26/10/2013;2013;0;0;;1;0;;;;;0;0;0;16;0;0;;;;
27/10/2013;2013;0;0;;0;0;;;;;0;1;0;7;0;0;;;;
28/10/2013;2013;0;0;;0;1;;;;;0;0;0;15;0;0;;;;
29/10/2013;2013;0;0;;0;0;;;;;0;0;0;1;1;0;;;;
30/10/2013;2013;0;0;;0;0;;;;;;;0;10;0;0;;;;
31/10/2013;2013;0;0;;0;0;;;;;;;0;12;0;0;;;;
01/11/2013;2013;0;0;;0;0;;;;;;;1;9;0;0;;;;
02/11/2013;2013;0;0;;0;1;;;;;;;0;7;0;0;;;;
03/11/2013;2013;0;0;;0;1;;;;;;;0;6;0;0;;;;
04/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
05/11/2013;2013;0;0;;1;4;;;;;;;0;11;0;0;;;;
06/11/2013;2013;0;0;;0;1;;;;;;;0;2;0;0;;;;
07/11/2013;2013;0;0;;0;0;;;;;;;0;13;0;0;;;;
08/11/2013;2013;0;0;;0;1;;;;;;;0;3;1;0;;;;
09/11/2013;2013;0;0;;0;1;;;;;;;0;1;0;0;;;;
10/11/2013;2013;0;0;;0;0;;;;;;;1;1;0;0;;;;
11/11/2013;2013;0;0;;0;0;;;;;;;1;8;0;0;;;;
12/11/2013;2013;0;0;;0;0;;;;;;;1;2;0;0;;;;
13/11/2013;2013;0;0;;0;1;;;;;;;0;5;0;0;;;;
14/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
15/11/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
16/11/2013;2013;0;0;;0;0;;;;;;;2;2;1;0;;;;
17/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
18/11/2013;2013;0;0;;0;0;;;;;;;1;5;0;0;;;;
19/11/2013;2013;0;0;;0;0;;;;;;;1;0;0;0;;;;
20/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
21/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
22/11/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
23/11/2013;2013;0;0;;0;0;;;;;;;1;4;0;0;;;;
24/11/2013;2013;0;0;;0;0;;;;;;;0;5;0;0;;;;
25/11/2013;2013;0;0;;0;0;;;;;;;0;3;0;0;;;;
26/11/2013;2013;0;0;;0;1;;;;;;;1;0;0;0;;;;
27/11/2013;2013;0;0;;0;0;;;;;;;0;2;0;0;;;;
28/11/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
29/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
30/11/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
01/12/2013;2013;0;0;;0;0;;;;;;;1;1;0;0;;;;
02/12/2013;2013;0;0;;0;0;;;;;;;0;2;0;0;;;;
03/12/2013;2013;0;0;;0;0;;;;;;;0;2;0;0;;;;
04/12/2013;2013;0;0;;0;0;;;;;;;1;1;0;0;;;;
05/12/2013;2013;0;0;;0;0;;;;;;;0;2;1;0;;;;
06/12/2013;2013;0;0;;0;0;;;;;;;1;1;0;0;;;;
07/12/2013;2013;0;0;;0;0;;;;;;;0;1;2;0;;;;
08/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
09/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
10/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
11/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
12/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
13/12/2013;2013;0;0;;0;0;;;;;;;1;1;0;0;;;;
14/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;2;;;;
15/12/2013;2013;0;0;;0;1;;;;;;;0;1;0;0;;;;
16/12/2013;2013;0;0;;0;1;;;;;;;0;1;0;1;;;;
17/12/2013;2013;0;0;;0;0;;;;;;;1;1;0;0;;;;
18/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
19/12/2013;2013;0;0;;0;0;;;;;;;1;1;0;1;;;;
20/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
21/12/2013;2013;0;0;;0;0;;;;;;;0;1;1;1;;;;
22/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
23/12/2013;2013;0;0;;0;0;;;;;;;1;0;0;0;;;;
24/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
25/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
26/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
27/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
28/12/2013;2013;0;0;;0;0;;;;;;;0;0;0;0;;;;
29/12/2013;2013;0;0;;0;1;;;;;;;0;0;0;0;;;;
30/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
31/12/2013;2013;0;0;;0;0;;;;;;;0;1;0;0;;;;
01/01/2014;2014;0;0;;0;0;;;;;;;0;0;0;2;;;;
02/01/2014;2014;0;0;;0;2;;;;;;;0;1;0;0;;;;
03/01/2014;2014;0;0;;0;2;;;0;0;;;0;0;0;0;;;;
04/01/2014;2014;0;0;;0;3;;;0;0;;;0;0;0;2;;;;
05/01/2014;2014;0;0;;0;2;;;0;0;;;0;0;2;0;;;;
06/01/2014;2014;0;0;;0;0;;;0;0;;;0;1;0;0;0;;;
07/01/2014;2014;0;0;;0;0;;;0;0;;;0;0;0;0;0;;;
08/01/2014;2014;0;0;;0;5;;;0;0;;;0;2;0;0;0;;;
09/01/2014;2014;0;0;;0;2;;;0;0;;;0;1;0;0;0;;;
10/01/2014;2014;0;0;;0;6;;;0;0;;;0;0;0;0;0;;;
11/01/2014;2014;0;0;;0;2;;;0;0;;;0;1;0;0;0;;;
12/01/2014;2014;0;0;;0;0;;;0;0;;;0;1;0;0;0;;;
13/01/2014;2014;0;0;;0;1;;;0;0;;;0;0;0;0;0;;;
14/01/2014;2014;0;0;;0;3;;;0;0;;;0;0;0;0;0;;;
15/01/2014;2014;0;0;;0;2;;;0;0;;;0;1;0;2;0;;;
16/01/2014;2014;0;0;;0;0;;;0;0;;;0;0;0;3;0;;;
17/01/2014;2014;0;0;;0;2;;;0;0;;;0;0;0;4;0;;;
18/01/2014;2014;0;0;;0;0;;;0;0;;;0;0;2;0;0;;;
19/01/2014;2014;0;0;;0;0;;;0;0;;;0;0;0;5;0;;;
20/01/2014;2014;0;0;;0;2;;;0;0;;;0;0;0;2;0;;;
21/01/2014;2014;0;0;;0;4;;;0;0;;;0;1;0;0;0;;;
22/01/2014;2014;0;0;;0;2;;;0;0;;;0;1;0;0;0;;;
23/01/2014;2014;0;0;;0;10;;;0;0;;;0;0;0;4;0;;;
24/01/2014;2014;0;0;;0;0;;;0;0;;;0;0;0;2;0;;;
25/01/2014;2014;0;0;;0;11;;;0;0;;;0;0;0;3;0;;;
26/01/2014;2014;0;0;;2;2;;;0;0;;;0;0;0;8;0;;;
27/01/2014;2014;0;1;;0;2;;;0;0;;;0;0;2;0;0;;;
28/01/2014;2014;1;1;;0;2;;;0;0;;;0;1;0;4;0;;;
29/01/2014;2014;0;0;;0;6;;;0;0;;;0;0;0;0;0;;;
30/01/2014;2014;0;1;;1;2;;;0;0;;;0;0;1;12;0;;;
31/01/2014;2014;0;1;;2;6;;;0;0;;;0;0;0;4;0;;;
01/02/2014;2014;0;1;;0;4;;;0;0;;;0;0;0;5;0;;;
02/02/2014;2014;0;0;;2;3;;;0;0;;;0;0;0;0;0;;;
03/02/2014;2014;0;1;;0;2;;;0;0;;;0;0;1;3;0;;;
04/02/2014;2014;0;1;;0;2;;;0;0;;;0;0;0;0;0;;;
05/02/2014;2014;0;1;;0;2;;;0;0;;;0;0;0;9;0;;;
06/02/2014;2014;0;1;;0;2;;;0;0;;;0;0;0;5;0;;;
07/02/2014;2014;0;0;;0;4;;;0;0;;;0;0;0;0;0;;;
08/02/2014;2014;0;0;;0;2;;;0;0;;;0;0;1;3;0;;;
09/02/2014;2014;0;0;;0;2;;;0;0;;;0;0;0;2;0;;;
10/02/2014;2014;0;0;;0;4;;;0;0;;;0;0;0;11;0;;;
11/02/2014;2014;0;0;;0;2;;;0;0;;;0;0;0;1;0;;;
12/02/2014;2014;0;0;;0;2;;;0;0;;;1;0;1;3;0;;;
13/02/2014;2014;0;1;;0;5;;;0;0;;;0;0;0;0;0;;;
14/02/2014;2014;0;1;;2;2;;;0;0;;;0;0;0;9;0;;;
15/02/2014;2014;0;1;;0;14;;;0;0;;;1;0;1;0;0;;;
16/02/2014;2014;0;2;;0;2;;;0;0;;;0;0;1;0;0;;;
17/02/2014;2014;0;0;;0;6;;;0;0;;;0;0;0;2;0;;;
18/02/2014;2014;0;2;;0;2;;;0;0;;;1;0;0;1;0;;;
19/02/2014;2014;0;3;;0;2;;;0;0;0;0;0;0;1;1;0;;;
20/02/2014;2014;0;1;;0;5;;;0;0;0;0;0;0;0;5;0;;;
21/02/2014;2014;0;2;;0;5;;;0;0;0;0;1;0;0;4;0;;;
22/02/2014;2014;0;1;;2;5;;;0;0;0;0;0;0;0;0;0;;;
23/02/2014;2014;0;0;;0;4;;;0;0;0;0;0;0;0;4;0;;;
24/02/2014;2014;0;0;;0;2;;;1;0;0;0;0;0;0;16;0;;;
25/02/2014;2014;0;2;;0;2;;;0;0;0;0;0;0;0;9;0;;;
26/02/2014;2014;0;1;;0;2;;;0;0;0;0;1;0;0;12;0;;;
27/02/2014;2014;0;6;;2;2;;;0;0;0;0;0;0;0;0;0;;;
28/02/2014;2014;0;2;;2;2;;;0;0;0;0;0;0;4;3;0;;;
01/03/2014;2014;0;2;;0;8;;;0;0;0;0;0;0;3;0;0;;;
02/03/2014;2014;0;2;;0;8;;;0;0;0;0;1;0;6;0;0;;;
03/03/2014;2014;0;1;;2;11;;;0;0;0;0;0;0;0;2;0;;0;0
04/03/2014;2014;0;6;;0;2;;;0;0;0;0;1;0;0;1;0;;0;0
05/03/2014;2014;0;4;;0;3;;;0;0;0;0;1;0;1;1;0;;0;0
06/03/2014;2014;0;3;;0;2;;;0;0;0;0;0;0;0;5;2;;0;0
07/03/2014;2014;0;5;;0;3;;;1;0;0;0;1;0;0;4;0;;0;0
08/03/2014;2014;0;3;;0;3;;;0;0;0;0;1;0;0;6;0;;0;0
09/03/2014;2014;0;7;;0;5;;;0;1;0;0;2;0;0;0;0;;0;0
10/03/2014;2014;0;3;;1;2;;;0;0;0;0;1;1;0;4;0;;0;0
11/03/2014;2014;0;12;;0;0;;;0;1;0;0;1;0;0;0;0;;2;0
12/03/2014;2014;0;19;;2;3;;;0;0;0;0;2;0;0;3;0;;2;0
13/03/2014;2014;0;7;;0;3;;;1;0;0;0;1;0;0;0;0;;0;0
14/03/2014;2014;0;15;;0;1;;;1;0;0;0;3;1;0;6;0;;2;0
15/03/2014;2014;0;31;;0;3;;;0;0;0;0;2;1;0;1;0;;0;0
16/03/2014;2014;0;19;;1;3;;;0;0;0;0;1;1;0;3;2;;0;0
17/03/2014;2014;0;87;;0;3;;;0;0;0;0;1;0;0;3;2;;0;0
18/03/2014;2014;0;35;;0;1;;;0;0;0;0;4;1;4;0;0;;0;0
19/03/2014;2014;0;13;;0;5;;;0;0;0;0;2;1;0;2;0;;0;0
20/03/2014;2014;0;76;;1;2;;;0;0;0;0;1;1;0;4;0;;2;0
21/03/2014;2014;0;45;;0;2;;;0;0;0;0;5;1;0;2;0;;0;0
22/03/2014;2014;0;111;;1;6;;;0;0;0;0;1;1;0;5;0;;0;0
23/03/2014;2014;0;77;;2;9;;;0;0;0;0;0;0;0;2;2;;0;0
24/03/2014;2014;0;202;;0;6;;;0;0;0;0;0;0;0;0;0;;0;0
25/03/2014;2014;0;48;;0;11;;;0;0;0;0;1;0;0;3;0;;0;0
26/03/2014;2014;0;273;;1;5;;;0;0;0;0;0;0;0;2;0;;0;0
27/03/2014;2014;2;90;;2;4;;;0;0;0;0;1;3;0;1;0;;0;0
28/03/2014;2014;7;240;;1;2;;;0;0;0;0;1;4;0;2;0;;0;0
29/03/2014;2014;0;340;;1;3;;;0;0;0;0;2;1;0;4;0;;0;0
30/03/2014;2014;0;657;;0;5;;;0;0;0;0;1;4;0;1;2;;0;0
31/03/2014;2014;2;506;;0;5;;;1;0;0;0;1;2;0;2;0;;2;0
01/04/2014;2014;2;264;;1;12;;;0;0;0;0;5;5;0;2;0;;0;0
02/04/2014;2014;4;265;;0;11;;;0;0;0;0;4;9;1;0;0;;0;0
03/04/2014;2014;2;127;;1;3;;;0;2;0;0;4;8;0;2;2;;0;0
04/04/2014;2014;0;114;;0;12;;;0;0;0;0;2;13;0;1;0;;0;0
05/04/2014;2014;2;136;;0;20;;;0;0;0;0;3;7;0;2;0;;2;0
06/04/2014;2014;0;111;;0;10;;;1;1;0;0;2;9;0;0;0;;0;0
07/04/2014;2014;0;239;;1;7;;;0;0;0;0;8;15;0;5;2;;0;0
08/04/2014;2014;0;212;;0;4;;;0;0;0;0;9;26;1;0;4;;0;0
09/04/2014;2014;0;80;;0;15;;;1;0;0;0;4;10;0;4;0;;0;0
10/04/2014;2014;0;34;;1;0;;;1;0;0;1;11;8;0;0;0;;4;0
11/04/2014;2014;0;69;;0;7;;;0;0;0;0;21;37;0;5;0;;2;0
12/04/2014;2014;4;97;;0;10;;;1;0;0;0;29;25;0;2;0;;2;0
13/04/2014;2014;0;118;;0;7;;;0;0;14;0;12;29;0;0;0;;0;0
14/04/2014;2014;7;110;;1;8;;;0;1;0;0;37;34;0;0;0;;2;0
15/04/2014;2014;0;19;;1;2;;;1;0;0;0;8;28;0;0;2;;0;0
16/04/2014;2014;2;48;;0;2;;;0;0;0;0;7;11;0;4;0;;0;0
17/04/2014;2014;4;50;;1;6;;;0;0;0;0;20;21;0;1;0;;0;0
18/04/2014;2014;0;23;;3;4;;;0;0;0;0;30;36;0;4;2;;0;0
19/04/2014;2014;0;13;;1;5;;;0;1;0;0;1;7;0;3;0;;0;0
20/04/2014;2014;2;20;;2;8;;;3;0;0;0;20;34;0;7;0;;0;0
21/04/2014;2014;3;14;;1;3;;;2;2;1;0;7;2;0;1;0;;0;0
22/04/2014;2014;2;14;;2;1;;;3;1;1;0;26;46;0;3;2;;0;0
23/04/2014;2014;0;5;;2;5;;;2;0;0;0;63;56;0;0;0;;2;0
24/04/2014;2014;0;21;;1;8;;;4;0;3;0;65;70;0;3;6;;6;0
25/04/2014;2014;2;5;;1;4;;;3;1;4;0;66;100;1;2;4;;8;2
26/04/2014;2014;7;4;;2;7;;;0;3;5;0;56;83;0;0;4;;2;0
27/04/2014;2014;2;8;;2;11;;;3;2;0;0;16;10;0;0;0;;0;0
28/04/2014;2014;0;7;;6;6;;;1;1;0;0;1;23;0;1;0;;0;0
29/04/2014;2014;0;45;;1;5;;;4;1;0;1;32;53;0;0;0;;0;0
30/04/2014;2014;0;2;;1;6;;;8;0;5;0;8;5;0;2;0;;0;0
01/05/2014;2014;7;6;;5;6;;;2;0;3;0;17;48;0;0;0;;0;0
02/05/2014;2014;2;10;;4;7;;;3;0;4;0;63;25;0;0;4;;0;0
03/05/2014;2014;4;20;;1;8;;;1;0;1;0;31;42;0;1;8;;0;0
04/05/2014;2014;9;23;;2;7;;;8;2;1;0;23;35;1;11;6;;2;0
05/05/2014;2014;16;30;;2;5;;;7;3;8;0;55;25;0;16;20;;2;0
06/05/2014;2014;22;16;;2;4;;;2;5;12;0;74;49;3;2;32;;8;2
07/05/2014;2014;4;13;;4;2;;;1;0;3;0;32;44;0;4;8;;4;0
08/05/2014;2014;2;15;;4;2;;;0;0;7;1;8;34;0;3;28;;6;0
09/05/2014;2014;4;15;;3;2;;;4;2;14;0;62;72;9;0;12;;0;0
10/05/2014;2014;0;7;;3;2;;;1;0;18;0;54;80;0;5;20;;26;0
11/05/2014;2014;0;16;;9;2;;;5;0;24;0;40;59;0;2;4;;16;0
12/05/2014;2014;11;7;;21;4;;;0;2;5;0;11;24;0;1;0;;6;0
13/05/2014;2014;2;4;;10;3;;;1;2;4;0;14;20;1;3;0;;0;0
14/05/2014;2014;0;7;;5;2;;;0;0;3;0;15;36;1;1;0;;0;0
15/05/2014;2014;0;1;;5;2;;;3;0;7;0;20;22;1;0;12;;6;0
16/05/2014;2014;20;7;;3;2;;;14;0;3;0;13;20;1;0;82;;0;0
17/05/2014;2014;4;2;;2;1;;;18;0;5;0;34;46;4;0;58;;18;0
18/05/2014;2014;2;2;;4;1;;;4;1;6;0;86;93;5;2;46;;12;0
19/05/2014;2014;18;2;;4;3;;;12;2;15;0;45;84;2;1;60;;6;0
20/05/2014;2014;11;6;;14;3;;;38;2;24;0;30;98;1;1;36;;12;0
21/05/2014;2014;9;5;;9;1;;;3;2;42;1;49;147;1;0;74;;40;0
22/05/2014;2014;2;16;;1;2;;;11;3;51;2;64;162;0;0;68;;18;0
23/05/2014;2014;0;7;;2;0;;;26;3;38;0;16;47;0;0;18;;18;2
24/05/2014;2014;0;14;;3;2;;;16;1;11;0;36;93;1;0;60;;34;2
25/05/2014;2014;4;0;;12;0;;;51;2;52;1;76;90;1;0;56;;30;2
26/05/2014;2014;0;1;;4;4;;;48;2;43;0;32;57;0;0;4;;14;2
27/05/2014;2014;8;6;;3;3;;;12;1;5;1;1;29;2;0;6;;2;0
28/05/2014;2014;9;30;;4;3;;;4;1;18;0;18;89;1;0;46;;20;2
29/05/2014;2014;3;16;;8;5;;;89;14;19;2;67;55;0;0;74;;12;0
30/05/2014;2014;4;18;;8;4;;;47;5;5;0;49;76;0;1;76;;0;0
31/05/2014;2014;0;1;;4;2;;;105;3;24;0;67;57;0;2;100;;24;0
01/06/2014;2014;0;1;;2;3;;;101;11;94;4;52;66;10;1;132;;32;0
02/06/2014;2014;0;4;;14;8;;;120;33;61;2;21;59;0;6;86;;26;0
03/06/2014;2014;0;8;;7;6;;;100;35;37;1;23;56;7;0;100;;8;0
04/06/2014;2014;0;2;;6;2;;;7;1;57;1;17;41;2;0;40;;18;2
05/06/2014;2014;2;9;;5;5;;;34;13;46;4;12;38;1;0;82;;28;4
06/06/2014;2014;0;0;;4;8;;;76;15;85;7;50;71;0;3;110;;38;2
07/06/2014;2014;0;0;;2;6;;;125;54;97;12;51;95;1;0;70;;54;2
08/06/2014;2014;0;0;;3;2;;;51;18;76;12;71;126;0;0;84;;46;0
09/06/2014;2014;0;1;;3;4;;;39;46;62;28;77;122;0;0;114;;34;0
10/06/2014;2014;0;2;;1;3;;;15;16;60;13;91;142;10;3;136;;38;6
11/06/2014;2014;0;1;;5;11;;;45;57;98;39;65;103;0;6;96;;40;4
12/06/2014;2014;0;2;;4;16;;;36;45;43;48;48;69;7;0;60;;28;0
13/06/2014;2014;2;4;;1;7;;;36;81;54;28;40;66;2;0;154;;20;4
14/06/2014;2014;0;7;;3;6;;;19;74;47;33;33;54;0;0;72;;20;18
15/06/2014;2014;2;3;;5;5;;;21;23;28;36;7;35;1;0;62;;18;12
16/06/2014;2014;0;2;;2;6;;;5;16;40;51;22;35;10;0;54;;52;10
17/06/2014;2014;1;1;;6;7;;;27;20;43;17;42;54;0;6;54;;20;10
18/06/2014;2014;1;3;;7;3;;;14;24;35;26;34;50;7;0;44;;18;2
19/06/2014;2014;2;1;;5;1;;;12;18;49;25;31;38;2;0;124;;4;2
20/06/2014;2014;2;3;;2;2;;;11;20;6;16;50;66;1;0;152;;22;8
21/06/2014;2014;0;4;;4;4;;;39;58;18;18;43;48;0;3;88;;90;4
